date,StockCode,open,high,low,close,volume,Type,Title,PublishTime,URL,Head,Content,ArticleID,Page
2025-12-24,TCB,34.7,35.2,34.3,34.95,10571000,Kết quả - Kế hoạch kinh doanh,Techcombank chào đón nhân tài ‘A.I thực chiến’ tham quan trụ sở,2025-12-24 13:02:00,/2025/12/techcombank-chao-don-nhan-tai-8216ai-thuc-chien8217-tham-quan-tru-so-737-1384160.htm,"Vừa qua, tại trụ sở Ngân hàng TMCP Kỹ Thương Việt Nam (Techcombank) tại Hà Nội, các thí sinh xuất sắc từ cuộc thi ‘A.I thực chiến’, một chương trình trọng điểm quốc gia nhằm tìm kiếm và bồi dưỡng nhân tài AI Việt lần đầu tiên trên sóng Đài Truyền hình Việt Nam, đã tham gia “Office Tour” cùng tìm hiểu về mô hình hoạt động, chiến lược kinh doanh, thu hút và đãi ngộ nhân tài của Techcombank và hệ sinh thái Masterise Group, One Mount Group. Sự kiện có sự tham dự của Thiếu tướng Nguyễn Ngọc Cương - Giám đốc Trung tâm Dữ liệu Quốc gia, Trưởng ban chỉ đạo chương trình ‘A.I thực chiến’ cùng lãnh đạo Hiệp hội Dữ liệu Quốc gia, Trung tâm dữ liệu Quốc gia và Đài truyền hình Việt Nam.",,1384160.0,2.0
2025-12-24,TCB,34.7,35.2,34.3,34.95,10571000,Tin mới nhất,TCB: Nghị quyết HĐQT về việc phê duyệt cấp hạn mức thẻ tín dụng cho NCLQ của Thành viên BKS,2025-12-24 16:13:42,/2025/12/tcb-nghi-quyet-hdqt-ve-viec-phe-duyet-cap-han-muc-the-tin-dung-cho-nclq-cua-thanh-vien-bks-737-1384289.htm,,,1384289.0,3.0
2025-12-24,TCB,34.7,35.2,34.3,34.95,10571000,Kết quả - Kế hoạch kinh doanh,TCB: Nghị quyết HĐQT về việc phê duyệt cấp hạn mức thẻ tín dụng cho NCLQ của Thành viên BKS,2025-12-24 16:13:42,/2025/12/tcb-nghi-quyet-hdqt-ve-viec-phe-duyet-cap-han-muc-the-tin-dung-cho-nclq-cua-thanh-vien-bks-737-1384289.htm,,,1384289.0,2.0
2025-12-24,TCB,34.7,35.2,34.3,34.95,10571000,Tin mới nhất,TCB: Nghị quyết HĐQT về việc giao dịch phi tín dụng với MASAN,2025-12-24 16:14:23,/2025/12/tcb-nghi-quyet-hdqt-ve-viec-giao-dich-phi-tin-dung-voi-masan-737-1384286.htm,,,1384286.0,3.0
2025-12-24,TCB,34.7,35.2,34.3,34.95,10571000,Kết quả - Kế hoạch kinh doanh,TCB: Nghị quyết HĐQT về việc giao dịch phi tín dụng với MASAN,2025-12-24 16:14:23,/2025/12/tcb-nghi-quyet-hdqt-ve-viec-giao-dich-phi-tin-dung-voi-masan-737-1384286.htm,,,1384286.0,2.0
2025-12-24,TCB,34.7,35.2,34.3,34.95,10571000,Tin mới nhất,TCB: Nghị quyết HĐQT về việc cung cấp dịch vụ phát hành trái phiếu TCB 2025 lần 26,2025-12-24 16:15:06,/2025/12/tcb-nghi-quyet-hdqt-ve-viec-cung-cap-dich-vu-phat-hanh-trai-phieu-tcb-2025-lan-26-737-1384290.htm,,,1384290.0,3.0
2025-12-24,TCB,34.7,35.2,34.3,34.95,10571000,Kết quả - Kế hoạch kinh doanh,TCB: Nghị quyết HĐQT về việc cung cấp dịch vụ phát hành trái phiếu TCB 2025 lần 26,2025-12-24 16:15:06,/2025/12/tcb-nghi-quyet-hdqt-ve-viec-cung-cap-dich-vu-phat-hanh-trai-phieu-tcb-2025-lan-26-737-1384290.htm,,,1384290.0,2.0
2025-12-24,TCB,34.7,35.2,34.3,34.95,10571000,Tin mới nhất,TCB: Nghị quyết HĐQT về việc cấp hạn mức tín dụng cho khách hàng là Người quản lý TechAMC là người có liên quan,2025-12-24 16:17:04,/2025/12/tcb-nghi-quyet-hdqt-ve-viec-cap-han-muc-tin-dung-cho-khach-hang-la-nguoi-quan-ly-techamc-la-nguoi-co-lien-quan-737-1384291.htm,,,1384291.0,2.0
2025-12-24,TCB,34.7,35.2,34.3,34.95,10571000,Kết quả - Kế hoạch kinh doanh,TCB: Nghị quyết HĐQT về việc cấp hạn mức tín dụng cho khách hàng là Người quản lý TechAMC là người có liên quan,2025-12-24 16:17:04,/2025/12/tcb-nghi-quyet-hdqt-ve-viec-cap-han-muc-tin-dung-cho-khach-hang-la-nguoi-quan-ly-techamc-la-nguoi-co-lien-quan-737-1384291.htm,,,1384291.0,1.0
2025-12-24,TCB,34.7,35.2,34.3,34.95,10571000,Tin mới nhất,"Techcombank: Tiên phong triển khai Basel III, củng cố nền tảng vốn và quản trị rủi ro theo chuẩn quốc tế",2025-12-24 16:30:00,/2025/12/techcombank-tien-phong-trien-khai-basel-iii-cung-co-nen-tang-von-va-quan-tri-rui-ro-theo-chuan-quoc-te-757-1384264.htm,"Vừa qua tại Hà Nội, Ngân hàng TMCP Kỹ Thương Việt Nam (Techcombank) phối hợp với công ty tư vấn Deloitte tổ chức tọa đàm chuyên sâu về quản lý tỷ lệ an toàn vốn theo Thông tư 14/2025/TT-NHNN và chuẩn mực Basel III, với sự tham dự của lãnh đạo Ngân hàng Nhà nước (NHNN), Deloitte Việt Nam cùng các chuyên gia quốc tế và trong khu vực. Chủ động nâng cao năng lực quản trị rủi ro theo chuẩn mực quốc tế như Basel III, Techcombank tiếp tục củng cố nền tảng vốn, nâng cao năng lực quản trị và tăng cường khả năng thích ứng trong bối cảnh phát triển mạnh mẽ của thị trường tài chính và nền kinh tế, qua đó duy trì định hướng phát triển bền vững và hội nhập sâu rộng.",,1384264.0,2.0
2025-12-25,TCB,34.95,35.8,34.0,34.0,10946100,,,,,,,,
2025-12-26,TCB,33.5,34.35,33.05,33.9,12160300,Tin mới nhất,Dấu ấn ngân hàng trên thị trường bảo hiểm,2025-12-26 11:02:00,/2025/12/dau-an-ngan-hang-tren-thi-truong-bao-hiem-757-1384007.htm,"Dù thị trường bảo hiểm Việt Nam đã quy tụ nhiều tên tuổi lớn, từ doanh nghiệp nội đến các hãng ngoại, điều đó vẫn không thể cản bước những tân binh muốn tham gia. Năm 2025 ghi nhận một xu hướng đáng chú ý khi xuất hiện thêm nhiều doanh nghiệp bảo hiểm do ngân hàng nắm giữ, với lợi thế vốn mạnh và hệ sinh thái rộng.",,1384007.0,2.0
2025-12-29,TCB,33.95,34.45,33.8,34.05,6596700,Tin mới nhất,TCB: Nghị quyết HĐQT về việc phê duyệt giao dịch cấp tín dụng cho Masan Agri,2025-12-29 17:39:03,/2025/12/tcb-nghi-quyet-hdqt-ve-viec-phe-duyet-giao-dich-cap-tin-dung-cho-masan-agri-737-1386029.htm,,,1386029.0,2.0
2025-12-29,TCB,33.95,34.45,33.8,34.05,6596700,Kết quả - Kế hoạch kinh doanh,TCB: Nghị quyết HĐQT về việc phê duyệt giao dịch cấp tín dụng cho Masan Agri,2025-12-29 17:39:03,/2025/12/tcb-nghi-quyet-hdqt-ve-viec-phe-duyet-giao-dich-cap-tin-dung-cho-masan-agri-737-1386029.htm,,,1386029.0,1.0
2025-12-30,TCB,34.2,34.4,33.75,34.35,7265300,,,,,,,,
2025-12-31,TCB,34.8,34.9,34.25,34.9,9454000,Tin mới nhất,TCB: Nghị quyết HĐQT về việc cấp hạn mức thẻ tín dụng cho CEO,2025-12-31 18:14:55,/2025/12/tcb-nghi-quyet-hdqt-ve-viec-cap-han-muc-the-tin-dung-cho-ceo-737-1387266.htm,,,1387266.0,2.0
2025-12-31,TCB,34.8,34.9,34.25,34.9,9454000,Kết quả - Kế hoạch kinh doanh,TCB: Nghị quyết HĐQT về việc cấp hạn mức thẻ tín dụng cho CEO,2025-12-31 18:14:55,/2025/12/tcb-nghi-quyet-hdqt-ve-viec-cap-han-muc-the-tin-dung-cho-ceo-737-1387266.htm,,,1387266.0,1.0
2025-06-25,TPB,12.67,12.86,12.62,12.76,11611124,,,,,,,,
2025-06-26,TPB,12.76,12.81,12.67,12.71,4861534,,,,,,,,
2025-06-27,TPB,12.76,12.81,12.67,12.76,8297200,,,,,,,,
2025-06-30,TPB,12.81,12.91,12.76,12.81,12756790,,,,,,,,
2025-07-01,TPB,12.91,12.95,12.81,12.91,13101893,Tin mới nhất,IR Awards 2025: 460 doanh nghiệp niêm yết hoàn thành tốt nghĩa vụ công bố thông tin năm 2025,2025-07-01 10:02:00,/2025/07/ir-awards-2025-460-doanh-nghiep-niem-yet-hoan-thanh-tot-nghia-vu-cong-bo-thong-tin-nam-2025-830-1323066.htm,"Tỷ lệ Doanh nghiệp đạt Chuẩn Công bố thông tin năm 2025 tăng mạnh 7 điểm phần trăm so với năm 2024, đạt mức 67%.",,1323066.0,46.0
2025-07-02,TPB,12.91,13.0,12.86,12.95,9760921,Tin mới nhất,"TPB: Nghị quyết HĐQT về việc thông qua hợp đồng, giao dịch nghiệp vụ cấp tín dụng thuộc thẩm quyền của HĐQT",2025-07-02 16:29:31,/2025/07/tpb-nghi-quyet-hdqt-ve-viec-thong-qua-hop-dong-giao-dich-nghiep-vu-cap-tin-dung-thuoc-tham-quyen-cua-hdqt-737-1324244.htm,,,1324244.0,46.0
2025-07-02,TPB,12.91,13.0,12.86,12.95,9760921,Kết quả - Kế hoạch kinh doanh,"TPB: Nghị quyết HĐQT về việc thông qua hợp đồng, giao dịch nghiệp vụ cấp tín dụng thuộc thẩm quyền của HĐQT",2025-07-02 16:29:31,/2025/07/tpb-nghi-quyet-hdqt-ve-viec-thong-qua-hop-dong-giao-dich-nghiep-vu-cap-tin-dung-thuoc-tham-quyen-cua-hdqt-737-1324244.htm,,,1324244.0,9.0
2025-07-03,TPB,13.0,13.29,12.91,13.1,27263469,Tin mới nhất,Cổ phiếu ngân hàng “thăng hoa” trong tháng 6,2025-07-03 20:02:00,/2025/07/co-phieu-ngan-hang-thang-hoa-trong-thang-6-830-1324632.htm,"Khép lại tháng 6, nhóm cổ phiếu ngân hàng tiếp tục là lực đẩy chính giúp thị trường duy trì xu hướng tăng điểm, với diễn biến tích cực về thị giá bất chấp thanh khoản sụt giảm.",,1324632.0,46.0
2025-07-04,TPB,13.14,13.24,13.1,13.1,10477847,Tin mới nhất,TPB: Thông báo giao dịch cổ phiếu của tổ chức có liên quan của Người nội bộ Quỹ đầu tư Giá Trị Việt (VVIF),2025-07-04 17:35:02,/2025/07/tpb-thong-bao-giao-dich-co-phieu-cua-to-chuc-co-lien-quan-cua-nguoi-noi-bo-quy-dau-tu-gia-tri-viet-vvif-737-1325224.htm,,,1325224.0,46.0
2025-07-04,TPB,13.14,13.24,13.1,13.1,10477847,Kết quả - Kế hoạch kinh doanh,TPB: Thông báo giao dịch cổ phiếu của tổ chức có liên quan của Người nội bộ Quỹ đầu tư Giá Trị Việt (VVIF),2025-07-04 17:35:02,/2025/07/tpb-thong-bao-giao-dich-co-phieu-cua-to-chuc-co-lien-quan-cua-nguoi-noi-bo-quy-dau-tu-gia-tri-viet-vvif-737-1325224.htm,,,1325224.0,8.0
2025-07-07,TPB,13.1,13.52,13.1,13.48,26263961,,,,,,,,
2025-07-08,TPB,13.29,13.48,13.24,13.33,32552242,Tin mới nhất,TPBank lên tiếng về thông tin liên quan ông Đỗ Anh Tú,2025-07-08 08:07:41,/2025/07/tpbank-len-tieng-ve-thong-tin-lien-quan-ong-do-anh-tu-757-1325905.htm,"Trong thông báo mới nhất, Ngân hàng TMCP Tiên Phong (TPBank, HOSE: TPB) lên tiếng về các thông tin liên quan đến ông Đỗ Anh Tú - nguyên Phó Chủ tịch HĐQT TPBank.",,1325905.0,45.0
2025-07-09,TPB,13.43,14.24,13.38,14.19,62059545,Tin mới nhất,Lãi suất có thể tăng nhẹ về cuối năm,2025-07-09 13:02:00,/2025/07/lai-suat-co-the-tang-nhe-ve-cuoi-nam-757-1326141.htm,"Lãi suất huy động có xu hướng tăng nhẹ trong quý cuối năm, do yếu tố mùa vụ và áp lực cạnh tranh thu hút dòng tiền tiết kiệm quay lại hệ thống ngân hàng, sau thời gian dài dòng vốn chảy mạnh sang các kênh đầu tư rủi ro hơn như chứng khoán, bất động sản và trái phiếu doanh nghiệp.",,1326141.0,45.0
2025-07-09,TPB,13.43,14.24,13.38,14.19,62059545,Tin mới nhất,Phân tích kỹ thuật phiên chiều 09/07: Triển vọng thị trường vẫn còn tích cực,2025-07-09 13:32:00,/2025/07/phan-tich-ky-thuat-phien-chieu-0907-trien-vong-thi-truong-van-con-tich-cuc-585-1326388.htm,VN-Index và HNX-Index đồng loạt mở cửa tăng điểm kèm với sự cải thiện mạnh mẽ trong khối lượng giao dịch cho thấy kịch bản lạc quan vẫn hiện hữu.,,1326388.0,45.0
2025-07-09,TPB,13.43,14.24,13.38,14.19,62059545,Tin mới nhất,TPB: CBTT liên quan tới thông tin về ông Đỗ Anh Tú,2025-07-09 14:37:13,/2025/07/tpb-cbtt-lien-quan-toi-thong-tin-ve-ong-do-anh-tu-830-1326468.htm,,,1326468.0,45.0
2025-07-10,TPB,14.29,14.33,14.0,14.14,17104305,Tin mới nhất,TPB: Thông báo giao dịch cổ phiếu của người nội bộ Nguyễn Thị Thanh Tâm,2025-07-10 15:05:50,/2025/07/tpb-thong-bao-giao-dich-co-phieu-cua-nguoi-noi-bo-nguyen-thi-thanh-tam-830-1326834.htm,,,1326834.0,45.0
2025-07-11,TPB,14.14,14.43,14.05,14.14,26333712,Tin mới nhất,CBTT về việc đăng ký giao dịch trái phiếu TPB12509 của Ngân hàng Thương mại cổ phần Tiên Phong,2025-07-11 00:00:00,/2025/07/cbtt-ve-viec-dang-ky-giao-dich-trai-phieu-tpb12509-cua-ngan-hang-thuong-mai-co-phan-tien-phong-3118-1327204.htm,,,1327204.0,43.0
2025-07-11,TPB,14.14,14.43,14.05,14.14,26333712,Tin mới nhất,CBTT về việc đăng ký giao dịch trái phiếu TPB12510 của Ngân hàng Thương mại cổ phần Tiên Phong,2025-07-11 00:00:00,/2025/07/cbtt-ve-viec-dang-ky-giao-dich-trai-phieu-tpb12510-cua-ngan-hang-thuong-mai-co-phan-tien-phong-3118-1327206.htm,,,1327206.0,44.0
2025-07-11,TPB,14.14,14.43,14.05,14.14,26333712,Tin mới nhất,CBTT về việc đăng ký giao dịch trái phiếu TPB12511 của Ngân hàng Thương mại cổ phần Tiên Phong,2025-07-11 00:00:00,/2025/07/cbtt-ve-viec-dang-ky-giao-dich-trai-phieu-tpb12511-cua-ngan-hang-thuong-mai-co-phan-tien-phong-3118-1327207.htm,,,1327207.0,44.0
2025-07-11,TPB,14.14,14.43,14.05,14.14,26333712,Tin mới nhất,CBTT về việc đăng ký giao dịch trái phiếu TPB12512 của Ngân hàng Thương mại cổ phần Tiên Phong,2025-07-11 00:00:00,/2025/07/cbtt-ve-viec-dang-ky-giao-dich-trai-phieu-tpb12512-cua-ngan-hang-thuong-mai-co-phan-tien-phong-3118-1327209.htm,,,1327209.0,44.0
2025-07-11,TPB,14.14,14.43,14.05,14.14,26333712,Tin mới nhất,CBTT về việc đăng ký giao dịch trái phiếu TPB12513 của Ngân hàng Thương mại cổ phần Tiên Phong,2025-07-11 00:00:00,/2025/07/cbtt-ve-viec-dang-ky-giao-dich-trai-phieu-tpb12513-cua-ngan-hang-thuong-mai-co-phan-tien-phong-3118-1327210.htm,,,1327210.0,44.0
2025-07-11,TPB,14.14,14.43,14.05,14.14,26333712,Tin mới nhất,CBTT về việc đăng ký giao dịch trái phiếu TPB12514 của Ngân hàng Thương mại cổ phần Tiên Phong,2025-07-11 00:00:00,/2025/07/cbtt-ve-viec-dang-ky-giao-dich-trai-phieu-tpb12514-cua-ngan-hang-thuong-mai-co-phan-tien-phong-3118-1327211.htm,,,1327211.0,44.0
2025-07-11,TPB,14.14,14.43,14.05,14.14,26333712,Trái phiếu doanh nghiệp,CBTT về việc đăng ký giao dịch trái phiếu TPB12509 của Ngân hàng Thương mại cổ phần Tiên Phong,2025-07-11 00:00:00,/2025/07/cbtt-ve-viec-dang-ky-giao-dich-trai-phieu-tpb12509-cua-ngan-hang-thuong-mai-co-phan-tien-phong-3118-1327204.htm,,,1327204.0,23.0
2025-07-11,TPB,14.14,14.43,14.05,14.14,26333712,Trái phiếu doanh nghiệp,CBTT về việc đăng ký giao dịch trái phiếu TPB12510 của Ngân hàng Thương mại cổ phần Tiên Phong,2025-07-11 00:00:00,/2025/07/cbtt-ve-viec-dang-ky-giao-dich-trai-phieu-tpb12510-cua-ngan-hang-thuong-mai-co-phan-tien-phong-3118-1327206.htm,,,1327206.0,23.0
2025-07-11,TPB,14.14,14.43,14.05,14.14,26333712,Trái phiếu doanh nghiệp,CBTT về việc đăng ký giao dịch trái phiếu TPB12511 của Ngân hàng Thương mại cổ phần Tiên Phong,2025-07-11 00:00:00,/2025/07/cbtt-ve-viec-dang-ky-giao-dich-trai-phieu-tpb12511-cua-ngan-hang-thuong-mai-co-phan-tien-phong-3118-1327207.htm,,,1327207.0,23.0
2025-07-11,TPB,14.14,14.43,14.05,14.14,26333712,Trái phiếu doanh nghiệp,CBTT về việc đăng ký giao dịch trái phiếu TPB12512 của Ngân hàng Thương mại cổ phần Tiên Phong,2025-07-11 00:00:00,/2025/07/cbtt-ve-viec-dang-ky-giao-dich-trai-phieu-tpb12512-cua-ngan-hang-thuong-mai-co-phan-tien-phong-3118-1327209.htm,,,1327209.0,23.0
2025-07-11,TPB,14.14,14.43,14.05,14.14,26333712,Trái phiếu doanh nghiệp,CBTT về việc đăng ký giao dịch trái phiếu TPB12513 của Ngân hàng Thương mại cổ phần Tiên Phong,2025-07-11 00:00:00,/2025/07/cbtt-ve-viec-dang-ky-giao-dich-trai-phieu-tpb12513-cua-ngan-hang-thuong-mai-co-phan-tien-phong-3118-1327210.htm,,,1327210.0,24.0
2025-07-11,TPB,14.14,14.43,14.05,14.14,26333712,Trái phiếu doanh nghiệp,CBTT về việc đăng ký giao dịch trái phiếu TPB12514 của Ngân hàng Thương mại cổ phần Tiên Phong,2025-07-11 00:00:00,/2025/07/cbtt-ve-viec-dang-ky-giao-dich-trai-phieu-tpb12514-cua-ngan-hang-thuong-mai-co-phan-tien-phong-3118-1327211.htm,,,1327211.0,24.0
2025-07-11,TPB,14.14,14.43,14.05,14.14,26333712,Tin mới nhất,TPB: Thông báo về việc thay đổi địa chỉ đặt trụ sở chính do thay đổi địa giới hành chính,2025-07-11 17:37:05,/2025/07/tpb-thong-bao-ve-viec-thay-doi-dia-chi-dat-tru-so-chinh-do-thay-doi-dia-gioi-hanh-chinh-737-1327491.htm,,,1327491.0,43.0
2025-07-11,TPB,14.14,14.43,14.05,14.14,26333712,Kết quả - Kế hoạch kinh doanh,TPB: Thông báo về việc thay đổi địa chỉ đặt trụ sở chính do thay đổi địa giới hành chính,2025-07-11 17:37:05,/2025/07/tpb-thong-bao-ve-viec-thay-doi-dia-chi-dat-tru-so-chinh-do-thay-doi-dia-gioi-hanh-chinh-737-1327491.htm,,,1327491.0,8.0
2025-07-14,TPB,14.14,14.19,13.86,14.19,20670158,Tin mới nhất,TPB: Nghị quyết HĐQT về việc thông qua hợp đồng/giao dịch điều chỉnh nội dung khoản cấp tín dụng cho CTCP Phát triển Bất động sản Dragon,2025-07-14 16:42:44,/2025/07/tpb-nghi-quyet-hdqt-ve-viec-thong-qua-hop-dong-giao-dich-dieu-chinh-noi-dung-khoan-cap-tin-dung-cho-ctcp-phat-trien-bat-dong-san-dragon-737-1327989.htm,,,1327989.0,43.0
2025-07-14,TPB,14.14,14.19,13.86,14.19,20670158,Kết quả - Kế hoạch kinh doanh,TPB: Nghị quyết HĐQT về việc thông qua hợp đồng/giao dịch điều chỉnh nội dung khoản cấp tín dụng cho CTCP Phát triển Bất động sản Dragon,2025-07-14 16:42:44,/2025/07/tpb-nghi-quyet-hdqt-ve-viec-thong-qua-hop-dong-giao-dich-dieu-chinh-noi-dung-khoan-cap-tin-dung-cho-ctcp-phat-trien-bat-dong-san-dragon-737-1327989.htm,,,1327989.0,8.0
2025-07-15,TPB,14.24,14.38,14.05,14.05,19492578,Tin mới nhất,Thông báo về việc khôi phục giao dịch với trái phiếu TPB12415 của Ngân hàng Thương mại cổ phần Tiên Phong,2025-07-15 14:10:16,/2025/07/thong-bao-ve-viec-khoi-phuc-giao-dich-voi-trai-phieu-tpb12415-cua-ngan-hang-thuong-mai-co-phan-tien-phong-3118-1328317.htm,,,1328317.0,43.0
2025-07-15,TPB,14.24,14.38,14.05,14.05,19492578,Trái phiếu doanh nghiệp,Thông báo về việc khôi phục giao dịch với trái phiếu TPB12415 của Ngân hàng Thương mại cổ phần Tiên Phong,2025-07-15 14:10:16,/2025/07/thong-bao-ve-viec-khoi-phuc-giao-dich-voi-trai-phieu-tpb12415-cua-ngan-hang-thuong-mai-co-phan-tien-phong-3118-1328317.htm,,,1328317.0,23.0
2025-07-16,TPB,14.0,14.19,14.0,14.19,15934154,Tin mới nhất,CBTT về việc đăng ký giao dịch trái phiếu TPB12516 của Ngân hàng Thương mại cổ phần Tiên Phong,2025-07-16 00:00:00,/2025/07/cbtt-ve-viec-dang-ky-giao-dich-trai-phieu-tpb12516-cua-ngan-hang-thuong-mai-co-phan-tien-phong-3118-1328833.htm,,,1328833.0,42.0
2025-07-16,TPB,14.0,14.19,14.0,14.19,15934154,Tin mới nhất,CBTT về việc đăng ký giao dịch trái phiếu TPB12515 của Ngân hàng Thương mại cổ phần Tiên Phong,2025-07-16 00:00:00,/2025/07/cbtt-ve-viec-dang-ky-giao-dich-trai-phieu-tpb12515-cua-ngan-hang-thuong-mai-co-phan-tien-phong-3118-1328839.htm,,,1328839.0,42.0
2025-07-16,TPB,14.0,14.19,14.0,14.19,15934154,Tin mới nhất,CBTT về việc đăng ký giao dịch trái phiếu TPB12517 của Ngân hàng Thương mại cổ phần Tiên Phong,2025-07-16 00:00:00,/2025/07/cbtt-ve-viec-dang-ky-giao-dich-trai-phieu-tpb12517-cua-ngan-hang-thuong-mai-co-phan-tien-phong-3118-1328896.htm,,,1328896.0,43.0
2025-07-16,TPB,14.0,14.19,14.0,14.19,15934154,Trái phiếu doanh nghiệp,CBTT về việc đăng ký giao dịch trái phiếu TPB12516 của Ngân hàng Thương mại cổ phần Tiên Phong,2025-07-16 00:00:00,/2025/07/cbtt-ve-viec-dang-ky-giao-dich-trai-phieu-tpb12516-cua-ngan-hang-thuong-mai-co-phan-tien-phong-3118-1328833.htm,,,1328833.0,22.0
2025-07-16,TPB,14.0,14.19,14.0,14.19,15934154,Trái phiếu doanh nghiệp,CBTT về việc đăng ký giao dịch trái phiếu TPB12515 của Ngân hàng Thương mại cổ phần Tiên Phong,2025-07-16 00:00:00,/2025/07/cbtt-ve-viec-dang-ky-giao-dich-trai-phieu-tpb12515-cua-ngan-hang-thuong-mai-co-phan-tien-phong-3118-1328839.htm,,,1328839.0,22.0
2025-07-16,TPB,14.0,14.19,14.0,14.19,15934154,Trái phiếu doanh nghiệp,CBTT về việc đăng ký giao dịch trái phiếu TPB12517 của Ngân hàng Thương mại cổ phần Tiên Phong,2025-07-16 00:00:00,/2025/07/cbtt-ve-viec-dang-ky-giao-dich-trai-phieu-tpb12517-cua-ngan-hang-thuong-mai-co-phan-tien-phong-3118-1328896.htm,,,1328896.0,22.0
2025-07-16,TPB,14.0,14.19,14.0,14.19,15934154,Tin mới nhất,"Định giá cạnh tranh, nền tảng ổn định, TPB thu hút sự quan tâm của giới đầu tư",2025-07-16 10:34:37,/2025/07/dinh-gia-canh-tranh-nen-tang-on-dinh-tpb-thu-hut-su-quan-tam-cua-gioi-dau-tu-757-1328568.htm,"Trên thị trường chứng khoán gần đây, cổ phiếu của Ngân hàng TMCP Tiên Phong (TPBank, HOSE: TPB) ghi dấu ấn đậm nét khi lọt vào nhóm cổ phiếu dẫn dắt nhờ nền tảng vĩ mô ổn định, tiềm năng tăng trưởng rõ ràng và mức định giá đang ở vùng chiết khấu sâu.",,1328568.0,42.0
2025-07-17,TPB,14.29,14.43,14.1,14.19,19302540,Tin mới nhất,Thông báo về việc thay đổi đăng ký giao dịch đối với trái phiếu TPB12335 của Ngân hàng Thương mại cổ phần Tiên Phong,2025-07-17 14:33:54,/2025/07/thong-bao-ve-viec-thay-doi-dang-ky-giao-dich-doi-voi-trai-phieu-tpb12335-cua-ngan-hang-thuong-mai-co-phan-tien-phong-3118-1329229.htm,,,1329229.0,42.0
2025-07-17,TPB,14.29,14.43,14.1,14.19,19302540,Trái phiếu doanh nghiệp,Thông báo về việc thay đổi đăng ký giao dịch đối với trái phiếu TPB12335 của Ngân hàng Thương mại cổ phần Tiên Phong,2025-07-17 14:33:54,/2025/07/thong-bao-ve-viec-thay-doi-dang-ky-giao-dich-doi-voi-trai-phieu-tpb12335-cua-ngan-hang-thuong-mai-co-phan-tien-phong-3118-1329229.htm,,,1329229.0,22.0
2025-07-18,TPB,14.24,14.62,14.14,14.38,26891993,Tin mới nhất,CBTT về việc đăng ký giao dịch trái phiếu TPB12522 của Ngân hàng Thương mại cổ phần Tiên Phong,2025-07-18 00:00:00,/2025/07/cbtt-ve-viec-dang-ky-giao-dich-trai-phieu-tpb12522-cua-ngan-hang-thuong-mai-co-phan-tien-phong-3118-1330485.htm,,,1330485.0,41.0
2025-07-18,TPB,14.24,14.62,14.14,14.38,26891993,Tin mới nhất,CBTT về việc đăng ký giao dịch trái phiếu TPB12521 của Ngân hàng Thương mại cổ phần Tiên Phong,2025-07-18 00:00:00,/2025/07/cbtt-ve-viec-dang-ky-giao-dich-trai-phieu-tpb12521-cua-ngan-hang-thuong-mai-co-phan-tien-phong-3118-1330486.htm,,,1330486.0,41.0
2025-07-18,TPB,14.24,14.62,14.14,14.38,26891993,Tin mới nhất,CBTT về việc đăng ký giao dịch trái phiếu TPB12520 của Ngân hàng Thương mại cổ phần Tiên Phong,2025-07-18 00:00:00,/2025/07/cbtt-ve-viec-dang-ky-giao-dich-trai-phieu-tpb12520-cua-ngan-hang-thuong-mai-co-phan-tien-phong-3118-1330487.htm,,,1330487.0,41.0
2025-07-18,TPB,14.24,14.62,14.14,14.38,26891993,Tin mới nhất,CBTT về việc đăng ký giao dịch trái phiếu TPB12519 của Ngân hàng Thương mại cổ phần Tiên Phong,2025-07-18 00:00:00,/2025/07/cbtt-ve-viec-dang-ky-giao-dich-trai-phieu-tpb12519-cua-ngan-hang-thuong-mai-co-phan-tien-phong-3118-1330490.htm,,,1330490.0,41.0
2025-07-18,TPB,14.24,14.62,14.14,14.38,26891993,Tin mới nhất,CBTT về việc đăng ký giao dịch trái phiếu TPB12518 của Ngân hàng Thương mại cổ phần Tiên Phong,2025-07-18 00:00:00,/2025/07/cbtt-ve-viec-dang-ky-giao-dich-trai-phieu-tpb12518-cua-ngan-hang-thuong-mai-co-phan-tien-phong-3118-1330491.htm,,,1330491.0,42.0
2025-07-18,TPB,14.24,14.62,14.14,14.38,26891993,Trái phiếu doanh nghiệp,CBTT về việc đăng ký giao dịch trái phiếu TPB12522 của Ngân hàng Thương mại cổ phần Tiên Phong,2025-07-18 00:00:00,/2025/07/cbtt-ve-viec-dang-ky-giao-dich-trai-phieu-tpb12522-cua-ngan-hang-thuong-mai-co-phan-tien-phong-3118-1330485.htm,,,1330485.0,21.0
2025-07-18,TPB,14.24,14.62,14.14,14.38,26891993,Trái phiếu doanh nghiệp,CBTT về việc đăng ký giao dịch trái phiếu TPB12521 của Ngân hàng Thương mại cổ phần Tiên Phong,2025-07-18 00:00:00,/2025/07/cbtt-ve-viec-dang-ky-giao-dich-trai-phieu-tpb12521-cua-ngan-hang-thuong-mai-co-phan-tien-phong-3118-1330486.htm,,,1330486.0,21.0
